ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_MJ8FDCR,11/08/10,09/08/11,Male,66,11/08/10,1,,,,,,CarSafe,0
ID_MJL9BEY,19/10/10,18/04/11,Male,32,19/10/10,1,,,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_MJLBTZ4,12/02/10,11/02/11,Male,40,12/02/10,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_MJPESCO,20/06/10,19/06/11,Male,37,20/06/10,1,Saloon,,TOYOTA,Nnewi North,Nnewi-North,Car Classic,0
ID_MJRW6CF,20/11/10,19/11/11,Female,42,20/11/10,1,JEEP,Blue,Ford,Lagos Mainland,Lagos,Car Classic,0
ID_MJUJQQ8,26/11/10,27/05/11,Female,45,26/11/10,1,Saloon,Black,TOYOTA,Jos North,Jos-North,Car Classic,0
ID_MJXWFS6,22/02/10,21/02/11,Female,37,22/02/10,1,Saloon,,Nissan,,,CarSafe,0
ID_MK4TIWM,15/12/10,13/12/11,Male,26,15/12/10,1,,,,,,Car Classic,0
ID_MK6RS6H,09/09/10,08/09/11,Male,64,09/09/10,2,JEEP,,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_MK6UW4P,04/04/10,03/04/11,Male,44,04/04/10,1,Saloon,,Ford,,,CarSafe,0
ID_MKGDCJY,17/12/10,16/12/11,Male,36,17/12/10,1,,,TOYOTA,Nnewi,Anambra,Car Classic,0
ID_MKJ136G,28/02/10,27/02/11,Female,54,28/02/10,1,,As Attached,Ford,Victoria Island,Lagos,Car Classic,0
ID_MKK34DV,25/01/10,24/01/11,Female,42,25/01/10,1,JEEP,Wine,TOYOTA,,,Car Classic,0
ID_MKZUMSK,09/12/10,08/12/11,Male,44,09/12/10,1,,,,,,Car Classic,0
ID_ML2N3C4,25/01/10,24/01/11,Male,44,25/01/10,1,Saloon,,Honda,,,CarSafe,0
ID_ML4H4OD,25/09/10,24/09/11,Female,55,25/09/10,1,Saloon,Black,Kia,Ijebu East,Ijebu-East,Car Classic,0
ID_MLBJ3PZ,23/04/10,22/04/11,Male,41,23/04/10,1,,As Attached,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_MLCB5IP,25/04/10,24/04/11,Female,38,25/04/10,1,JEEP,As Attached,Lexus,,,Car Classic,0
ID_MLG1XFA,28/10/10,26/10/11,Male,46,28/10/10,1,,,,,,CarFlex,0
ID_MLG9Z96,01/06/10,31/05/11,Entity,93,01/06/10,7,,,Mercedes,Lagos Island,Lagos,CVTP,0
ID_MLGO8DZ,31/12/10,30/06/11,Male,51,31/12/10,4,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_MLH0O83,13/09/10,12/09/11,Male,42,13/09/10,1,,,,,,CarSafe,0
ID_MLK0RBS,26/02/10,20/02/11,Male,48,26/02/10,1,,,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_MLL6ZVT,12/04/10,11/04/11,Male,52,12/04/10,1,Saloon,Grey,Honda,,,CarFlex,0
ID_MLPILAY,08/07/10,27/06/11,Male,28,08/07/10,1,Saloon,Black,TOYOTA,,,Car Plus,0
ID_MLRE61O,07/02/10,06/02/11,Female,37,07/02/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_MM07X8D,04/07/10,14/06/11,Male,32,04/07/10,2,JEEP,Silver,TOYOTA,,,Car Classic,0
ID_MM59EWI,16/02/10,15/02/11,Male,47,16/02/10,2,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_MM7CYR4,01/01/10,31/12/10,Female,27,01/01/10,1,Saloon,,TOYOTA,,,Car Classic,1
ID_MMCSU8Q,17/08/10,16/08/11,Male,50,17/08/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MMH9YKW,04/04/10,02/04/11,Female,40,04/04/10,1,JEEP,,TOYOTA,,,CarSafe,0
ID_MMHYWXZ,09/12/10,08/12/11,Male,35,09/12/10,1,,,,,,CarSafe,0
ID_MMNFONK,18/06/10,17/06/11,Female,41,18/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MMYNTQT,21/06/10,20/06/11,Male,34,21/06/10,3,Saloon,Red,TOYOTA,MAGODO,Benue,Car Classic,0
ID_MN74ZGJ,10/10/10,08/10/11,Male,39,10/10/10,1,Saloon,,TOYOTA,Benin,Edo,Car Classic,1
ID_MN79M4I,08/06/10,07/06/11,Male,32,08/06/10,1,Saloon,,TOYOTA,,,CarFlex,0
ID_MNBT3RL,28/02/10,11/02/11,Female,45,28/02/10,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_MNJGMEO,16/09/10,31/12/10,,120,16/09/10,4,,,Ford,Victoria Island,Lagos,Muuve,0
ID_MNJJT0K,08/01/10,07/01/11,Female,42,08/01/10,1,Saloon,Black,Peugeot,,,Car Classic,0
ID_MNM169Y,06/12/10,05/12/11,Male,37,06/12/10,1,Saloon,Green,TOYOTA,Ajah,Lagos,Car Classic,0
ID_MNOF2BD,04/04/10,03/04/11,Male,61,04/04/10,1,Saloon,,Nissan,,,CarSafe,0
ID_MNZW90G,11/04/10,10/04/11,,72,11/04/10,1,JEEP,,Mitsubishi,Victoria Island,Lagos,Customized Motor,0
ID_MO2LY7S,04/02/10,03/02/11,Male,61,04/02/10,1,Saloon,,Land Rover,,,CarSafe,0
ID_MOCK18Z,13/11/10,12/11/11,Male,31,13/11/10,1,,,,,,CarSafe,0
ID_MODDRJO,28/08/10,27/08/11,Male,34,28/08/10,1,,,,,,CarSafe,0
ID_MOKMVOB,25/02/10,24/02/11,Male,37,25/02/10,1,Saloon,Silver,TOYOTA,Ojodu,Lagos,Car Classic,0
ID_MOT18O0,01/01/10,31/12/10,,120,01/01/10,4,,As Attached,As Attached,Victoria Island,Lagos,Motor Cycle,1
ID_MP7Z39A,15/01/10,14/01/11,Female,56,15/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MP8L8O0,14/03/10,13/03/11,Male,46,14/03/10,1,,,Mercedes,Shomolu,Benue,Car Classic,1
ID_MP91BMC,26/09/10,25/01/11,Female,37,26/09/10,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_MPL4GI1,05/11/10,04/11/11,Male,46,05/11/10,1,,,,,,CarSafe,0
ID_MPXAWOT,11/06/10,09/06/11,Female,25,11/06/10,1,JEEP,,TOYOTA,,,Car Plus,0
ID_MPY6FGT,26/02/10,25/02/11,Male,44,26/02/10,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_MQ4TK4L,09/10/10,08/10/11,Male,44,09/10/10,1,,,,,,CarSafe,0
ID_MQ6816Y,13/06/10,12/06/11,Female,40,13/06/10,1,Saloon,,Honda,,,CarSafe,0
ID_MQ8PDOV,14/11/10,06/09/11,Female,39,14/11/10,1,,,,Oshodi,Lagos,Car Classic,0
ID_MQBJRSJ,24/12/10,23/12/11,Male,50,24/12/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MQBRWJQ,03/11/10,15/05/11,Male,40,03/11/10,1,,,,,,Car Classic,0
ID_MQCHFXH,23/01/10,22/01/11,Male,41,23/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MQGQNFF,21/01/10,05/01/11,,20,21/01/10,3,JEEP,Grey,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_MQJTRLT,15/01/10,14/01/11,Male,48,15/01/10,1,JEEP,Green,Honda,,,Car Plus,0
ID_MQNN1PR,24/01/10,23/01/11,Male,55,24/01/10,1,Saloon,Grey,Kia,,,Car Classic,0
ID_MQQ31RL,20/02/10,19/02/11,Male,11,20/02/10,5,JEEP,Blue,Hyundai,,,Car Classic,1
ID_MQQJKI0,30/04/10,29/04/11,Female,35,30/04/10,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_MQWT9GE,09/12/10,08/12/11,Male,65,09/12/10,4,,,TOYOTA,Kaduna North,Kaduna-North,CVTP,0
ID_MQXZZC0,10/12/10,05/06/11,Male,46,10/12/10,1,Truck,White & Yellow,Mack,Victoria Island,Lagos,CVTP,0
ID_MR1BSK6,27/12/10,30/07/11,Male,39,27/12/10,2,,,,,,Car Classic,0
ID_MR20VIA,12/02/10,11/02/11,Male,12,12/02/10,2,JEEP,,Range Rover,Lekki,Lagos,Customized Motor,0
ID_MR40AZJ,17/04/10,16/04/11,Male,46,17/04/10,1,Saloon,,Honda,,,CarSafe,0
ID_MR493GV,26/02/10,25/02/11,Female,37,26/02/10,1,Mini Van,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_MR4KLCB,26/03/10,25/03/11,Female,30,26/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MRC9UPH,09/11/10,08/11/11,Male,32,09/11/10,1,Saloon,Grey,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_MRDMHKP,03/08/10,05/05/11,Male,41,03/08/10,1,Saloon,Gold,TOYOTA,OGUDU,Benue,Car Classic,0
ID_MRLOFN5,30/10/10,29/10/11,Male,44,30/10/10,5,Saloon,Black,Hyundai,Ikeja,Lagos,Car Classic,0
ID_MRQF2YU,03/04/10,02/04/11,Female,31,03/04/10,1,Saloon,Silver,Honda,,,Car Classic,0
ID_MRSWTUY,24/01/10,23/01/11,Male,52,24/01/10,4,,,Land Rover,Victoria Island,Lagos,Customized Motor,0
ID_MRULE4T,28/02/10,27/02/11,Female,40,28/02/10,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_MRYFIAQ,25/02/10,24/02/11,Male,50,25/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MS23PZ8,01/11/10,31/10/11,Male,35,01/11/10,1,,,,,,Car Classic,0
ID_MS4J675,27/03/10,25/03/11,Male,33,27/03/10,1,Saloon,Black,Kia,,,Car Classic,1
ID_MS55YL1,25/07/10,24/07/11,Female,44,25/07/10,1,JEEP,Silver,TOYOTA,,,Car Classic,0
ID_MS7SIMO,25/04/10,24/04/11,Male,40,25/04/10,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_MS9KF92,20/05/10,19/05/11,Female,40,20/05/10,1,JEEP,Grey,Lexus,,,Car Classic,0
ID_MSAXJYH,03/01/10,02/01/11,Male,70,03/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MSDLZNR,11/01/10,10/01/11,Female,40,11/01/10,1,Saloon,,Lexus,,,CarSafe,0
ID_MSPH732,19/08/10,18/08/11,Entity,10,19/08/10,3,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Plus,1
ID_MSS6Q8S,02/09/10,01/09/11,Male,63,02/09/10,2,Saloon,Black,Mercedes,Eti-Osa,Eti-Osa,Car Plus,0
ID_MSTKO1D,13/10/10,05/04/11,Male,31,13/10/10,1,,,,,,Car Classic,0
ID_MT11H28,09/09/10,08/09/11,Male,36,09/09/10,2,,,,Victoria Island,Lagos,Car Classic,0
ID_MT5V6UA,12/12/10,11/12/11,Female,62,12/12/10,2,JEEP,Grey,Lexus,Lagos Mainland,Lagos,Car Classic,0
ID_MT8ZPNQ,26/08/10,24/08/11,Female,35,26/08/10,1,,,,,,CarSafe,0
ID_MTAKHUZ,29/03/10,28/03/11,Male,61,29/03/10,1,Saloon,White,Lexus,,,Car Classic,0
ID_MTD67U9,13/12/10,12/12/11,Male,50,13/12/10,1,Saloon,,Honda,,,CarSafe,0
ID_MTEG69D,30/10/10,29/10/11,Male,65,30/10/10,1,,,,Eti-Osa,Eti-Osa,Car Classic,0
ID_MTMRJLI,27/05/10,26/05/11,Male,66,27/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MTNGLNU,22/01/10,21/01/11,Male,36,22/01/10,1,Saloon,,Honda,,,CarSafe,0
ID_MTOV49A,21/03/10,20/03/11,Female,41,21/03/10,1,Saloon,,Hyundai,,,CarSafe,0
ID_MTP6ZT4,11/09/10,10/09/11,Female,33,11/09/10,1,,,,,,CarSafe,0
ID_MTS3NNA,22/01/10,21/01/11,Male,42,22/01/10,1,,As Attached,TOYOTA,Anambra East,Anambra-East,Car Classic,0
ID_MTU51D4,20/09/10,19/09/11,Entity,20,20/09/10,2,,As Attached,Hyundai,Ile-Ife,Osun,CVTP,0
ID_MTXDTUI,17/10/10,16/10/11,Male,32,17/10/10,1,,,,,,Car Classic,0
ID_MU2DVW0,09/03/10,08/03/11,Male,46,09/03/10,1,Saloon,Green,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_MU6J7IS,16/09/10,31/12/10,,120,16/09/10,4,,,,Victoria Island,Lagos,Muuve,1
ID_MUD2036,13/09/10,05/08/11,Male,44,13/09/10,1,Saloon,,Kia,Eti-Osa,Eti-Osa,Customized Motor,0
ID_MUF8Q8E,14/10/10,13/10/11,Female,31,14/10/10,1,Van,Wine,TOYOTA,,,Car Classic,1
ID_MUGHQ9N,20/05/10,19/05/11,Female,62,20/05/10,1,Saloon,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_MUHMJL3,17/06/10,11/06/11,Entity,9,17/06/10,1,JEEP,Blue,TOYOTA,Ifo,Benue,Car Classic,0
ID_MUIOIP4,02/10/10,01/10/11,Male,29,02/10/10,1,,,,,,Car Classic,0
ID_MUMEWFJ,24/04/10,23/04/11,Joint Gender,45,24/04/10,2,Saloon,Black,TOYOTA,Umuahia,Abia,Car Classic,0
ID_MUPSAGA,12/07/10,09/01/11,Male,28,12/07/10,3,Saloon,Red,TOYOTA,,,Car Classic,1
ID_MURJR7V,07/06/10,06/06/11,Male,1,07/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MURNW7M,24/01/10,23/01/11,Female,39,24/01/10,2,JEEP,,TOYOTA,,,Car Plus,0
ID_MV7SWK6,17/04/10,16/04/11,Male,45,17/04/10,1,Saloon,,Jeep,,,CarSafe,0
ID_MV8E5SH,09/07/10,21/02/11,NO GENDER,25,09/07/10,1,Truck,White & Blue,Iveco,,,CVTP,0
ID_MVGPSQH,14/01/10,13/01/11,Female,33,14/01/10,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_MVIU2HZ,27/02/10,27/02/11,Male,47,27/02/10,1,Saloon,,TOYOTA,,,CarFlex,0
ID_MVP9415,23/12/10,22/12/11,Male,41,23/12/10,1,,,,,,CarSafe,0
ID_MVPIEO5,27/03/10,26/03/11,Male,35,27/03/10,1,Saloon,White,Honda,OGBA,Lagos,Car Classic,0
ID_MVRTYAL,24/12/10,23/12/11,Male,62,24/12/10,1,,,,Victoria Island,Lagos,CarSafe,0
ID_MVZDF6E,24/12/10,23/12/11,Male,49,24/12/10,2,Saloon,,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0
ID_MW547J4,03/07/10,01/01/11,Male,38,03/07/10,2,JEEP,Black,Lexus,,,Car Classic,0
ID_MWFSNHX,15/04/10,13/04/11,Female,36,15/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MWP8AKN,25/05/10,24/05/11,Male,32,25/05/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_MWRHHA2,01/11/10,31/10/11,Male,59,01/11/10,2,,,,Ikeja,Lagos,Car Classic,0
ID_MWYDWI3,03/09/10,02/09/11,Male,37,03/09/10,4,Saloon,Blue,TOYOTA,Isolo,Benue,Car Classic,1
ID_MX3KAE7,11/04/10,10/04/11,Female,30,11/04/10,1,Saloon,Wine,Lexus,,,Car Plus,1
ID_MX8SZMI,26/04/10,25/04/11,,120,26/04/10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_MXBXVNS,27/08/10,26/08/11,Male,40,27/08/10,1,,,,,,CarSafe,0
ID_MXHK0AQ,18/12/10,17/06/11,Male,56,18/12/10,2,,,,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_MXVMYF3,28/08/10,27/08/11,Male,31,28/08/10,1,,,,,,Car Classic,0
ID_MXVSSB3,27/11/10,26/03/11,Male,5,27/11/10,1,,,,Victoria Island,Lagos,CVTP,0
ID_MXVZPQC,03/04/10,02/04/11,Male,41,03/04/10,1,Saloon,Grey,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_MY106ZK,19/12/10,18/12/11,Male,35,19/12/10,1,Saloon,Wine,Honda,,,Car Classic,1
ID_MY4OAGL,26/09/10,25/09/11,Female,48,26/09/10,1,JEEP,,TOYOTA,,,Car Classic,0
ID_MYBOFDL,14/08/10,13/08/11,Male,46,14/08/10,1,,,,,,Car Plus,0
ID_MYHVWWA,27/03/10,26/03/11,Male,36,27/03/10,1,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_MYI09LE,02/12/10,01/12/11,Male,60,02/12/10,1,,,,,,CarSafe,0
ID_MYKK0GZ,08/08/10,07/08/11,Female,35,08/08/10,2,,,,,,Car Classic,0
ID_MYSJK99,30/04/10,29/04/11,Male,56,30/04/10,1,,As Attached,Iveco,Apapa,Lagos,CVTP,0
ID_MYSQXJX,17/05/10,16/05/11,Female,40,17/05/10,1,Saloon,,Kia,,,CarSafe,0
ID_MYYFWOJ,04/12/10,03/12/11,Male,31,04/12/10,1,,,,,,Car Classic,0
ID_MYYTZA5,22/08/10,20/08/11,Male,39,22/08/10,1,,,,,,CarSafe,0
ID_MZ11JBI,28/04/10,27/04/11,Male,45,28/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZ4BQJL,23/02/10,04/02/11,Entity,40,23/02/10,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
ID_MZ5OMUL,22/08/10,21/08/11,Female,20,22/08/10,1,Saloon,,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0
ID_MZ75YHQ,15/03/10,14/03/11,Joint Gender,50,15/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZAE8NV,28/03/10,27/03/11,Male,36,28/03/10,1,Saloon,,Kia,,,CarSafe,0
ID_MZF9895,04/01/10,03/01/11,Male,46,04/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZJ1DAA,28/11/10,28/05/11,Male,37,28/11/10,1,,,,,,Car Classic,0
ID_MZK0QIU,04/01/10,03/01/11,Male,51,04/01/10,1,JEEP,,Honda,LGA,,CarSafe,0
ID_MZOTLYH,20/09/10,19/09/11,Female,41,20/09/10,1,,,,Obia/Akpor,Obia-Akpor,CVTP,0
ID_MZROUCV,22/10/10,21/10/11,Female,2,22/10/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZSVSIA,05/11/10,04/11/11,Female,65,05/11/10,1,,,,,,Car Classic,0
ID_MZVC182,31/05/10,24/05/11,Male,50,31/05/10,2,Saloon,,Honda,Obia/Akpor,Obia-Akpor,Car Classic,1
ID_N008N52,25/01/10,24/01/11,Joint Gender,35,25/01/10,1,Saloon,Silver,TOYOTA,Egbeda,Benue,Car Classic,1
ID_N00BJ1H,18/04/10,17/04/11,Male,52,18/04/10,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_N02DWBZ,07/11/10,06/11/11,Male,41,07/11/10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_N03QWYI,11/01/10,10/01/11,Male,40,11/01/10,1,Saloon,,Honda,,,CarSafe,0
ID_N060VM0,02/08/10,31/01/11,Male,42,02/08/10,1,Saloon,,TOYOTA,,,Car Classic,0
ID_N08OVTU,16/01/10,15/01/11,Male,40,16/01/10,2,Saloon,,TOYOTA,Warri Central,Warri-Central,CarSafe,0
ID_N09F2XA,11/12/10,10/12/11,Male,42,11/12/10,1,,,,,,CarSafe,0
ID_N09SRZE,13/11/10,26/07/11,Male,34,13/11/10,1,,,,,,Car Classic,0
ID_N0B4555,11/03/10,10/03/11,Female,42,11/03/10,1,Saloon,Green,Mitsubishi,Oredo,Benue,Car Classic,0
ID_N0EQ0C7,11/04/10,09/04/11,Female,33,11/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N0FWD99,17/07/10,16/07/11,Female,35,17/07/10,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_N0I9N4W,08/02/10,07/02/11,Male,51,08/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N0KY8TE,03/05/10,04/04/11,Male,52,03/05/10,1,Truck,As Attached,Mack,Ikeja,Lagos,CVTP,0
ID_N0L4DEU,31/07/10,22/01/11,Male,52,31/07/10,1,JEEP,Green,Lexus,,,Car Classic,0
ID_N0LDC86,23/04/10,22/04/11,Male,41,23/04/10,1,,,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_N0S9WVC,17/05/10,16/05/11,Male,42,17/05/10,1,Saloon,Wine,TOYOTA,,,Car Classic,1
ID_N0SXEBI,24/04/10,22/04/11,Male,42,24/04/10,1,Saloon,,Honda,,,CarSafe,0
ID_N0YFJC0,08/05/10,07/05/11,Male,68,08/05/10,1,Truck,White,DAF,Victoria Island,Lagos,CVTP,0
ID_N0Z6GDB,02/05/10,01/05/11,Female,27,02/05/10,1,JEEP,,Lexus,Sapele,Delta,Car Classic,0
ID_N12WU98,10/06/10,09/06/11,NOT STATED,1,10/06/10,1,Saloon,Gold,TOYOTA,,,Car Classic,1
ID_N18AY5C,25/10/10,24/01/11,Male,44,25/10/10,1,Saloon,Gold,Ford,,,Car Classic,0
ID_N1AGDA3,15/05/10,14/05/11,Entity,120,15/05/10,2,Pick Up,Blue,Mitsubishi,Victoria Island,Lagos,CVTP,0
ID_N1LP6HJ,09/03/10,08/03/11,Male,41,09/03/10,2,Pick Up,,Honda,Victoria Island,Lagos,CVTP,0
ID_N1S6P5C,25/03/10,23/03/11,Male,49,25/03/10,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_N1U9J31,24/07/10,05/05/11,Entity,20,24/07/10,1,Saloon,Green,Honda,,,Car Classic,0
ID_N1XG6VX,12/07/10,11/07/11,Male,37,12/07/10,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_N21XK5R,23/04/10,22/04/11,Male,-27,23/04/10,2,JEEP,Blue,TOYOTA,Ilesha West,Ilesha-West,Car Classic,1
ID_N21YVR9,07/11/10,27/10/11,Female,45,07/11/10,1,Mini Bus,Green,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_N21ZDEQ,01/08/10,31/07/11,Male,76,01/08/10,3,JEEP,Black,Kia,,,Car Classic,0
ID_N27O4CG,06/05/10,05/05/11,Male,43,06/05/10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_N2FAIWM,17/09/10,15/09/11,Male,41,17/09/10,1,JEEP,Black,Lexus,,,Car Classic,0
ID_N2I6HGG,14/06/10,11/06/11,Joint Gender,54,14/06/10,2,Saloon,Black,TOYOTA,Festac,Benue,Car Classic,0
ID_N2UH4EV,30/07/10,05/02/11,Male,32,30/07/10,4,Saloon,Gold,TOYOTA,,,Car Classic,1
ID_N3AW9YX,19/07/10,18/07/11,Female,30,19/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N3KDA4G,29/10/10,28/10/11,Male,44,29/10/10,2,JEEP,Black,Lexus,Ojo,Benue,Car Classic,0
ID_N3KV7A4,20/11/10,19/11/11,Female,28,20/11/10,1,,,,Victoria Island,Lagos,CVTP,0
ID_N3O4NVN,08/11/10,07/11/11,Male,41,08/11/10,1,,,,,,Car Classic,0
ID_N3RLI9Q,30/10/10,29/10/11,Male,41,30/10/10,1,,,,Alimosho,Lagos,Car Classic,0
ID_N3W1EAU,06/02/10,05/02/11,Female,47,06/02/10,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_N3WGUVL,07/05/10,06/05/11,Male,32,07/05/10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_N3XD4BJ,09/10/10,08/01/11,Male,36,09/10/10,1,Saloon,,Honda,,,Car Plus,1
ID_N3YM3ST,02/09/10,01/09/11,Female,31,02/09/10,1,Saloon,White,Mercedes,Victoria Island,Lagos,Car Classic,1
ID_N3ZCV1L,19/08/10,18/08/11,Female,77,19/08/10,2,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_N3ZU7SH,17/06/10,16/06/11,Male,40,17/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N41EFB0,25/04/10,24/04/11,Male,40,25/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N42JY7L,30/11/10,28/11/11,Male,20,30/11/10,1,JEEP,Black,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0
ID_N446P5B,26/06/10,25/06/11,Male,27,26/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N49ZZPY,01/01/10,31/05/11,Entity,93,01/01/10,7,,,TOYOTA,Lagos Island,Lagos,CarSafe,0
ID_N4BUT4G,21/05/10,20/05/11,Female,60,21/05/10,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_N4JZ6MS,11/03/10,01/03/11,Male,48,11/03/10,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_N4M72YH,16/04/10,15/04/11,Female,32,16/04/10,1,JEEP,Black,TOYOTA,Warri,Delta,Car Classic,1
ID_N4NGH3S,14/10/10,13/10/11,Female,32,14/10/10,2,JEEP,,Nissan,,,Car Classic,1
ID_N4NK7CD,29/07/10,28/07/11,Male,120,29/07/10,2,JEEP,As Attached,TOYOTA,Lekki,Lagos,Car Classic,0
ID_N4TWVHL,16/11/10,15/11/11,Male,42,16/11/10,1,,Black,ACURA,,,Car Classic,0
ID_N4WC9O0,05/12/10,04/12/11,Male,31,05/12/10,1,,,,,,Car Classic,1
ID_N51IVLV,06/11/10,04/03/11,Male,12,06/11/10,2,JEEP,,Range Rover,Lekki,Lagos,Customized Motor,0
ID_N52LTZR,26/06/10,25/06/11,Male,40,26/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N53A7C3,27/06/10,26/06/11,Male,50,27/06/10,1,Saloon,,Mercedes,,,CarSafe,0
ID_N55788U,17/09/10,16/09/11,Male,1,17/09/10,1,,,,,,CarSafe,0
ID_N5DE0RL,24/07/10,23/07/11,Male,35,24/07/10,1,Saloon,White,TOYOTA,,,Car Classic,0
ID_N5J5SGJ,05/07/10,31/12/10,,120,05/07/10,4,,,,Victoria Island,Lagos,Muuve,1
ID_N5JBEYR,16/02/10,15/02/11,Male,50,16/02/10,1,Saloon,,Volkswagen,Eti-Osa,Eti-Osa,CarSafe,0
ID_N5V1TOT,07/06/10,06/06/11,Male,69,07/06/10,1,JEEP,Ash,TOYOTA,Surulere,Lagos,Car Classic,0
ID_N5VQKKT,07/02/10,06/02/11,Male,33,07/02/10,1,,Yellow,Ford,,,Car Classic,0
ID_N5W6GEB,12/03/10,11/03/11,Joint Gender,20,12/03/10,2,JEEP,,Ford,Lagos,Lagos,Customized Motor,0
ID_N5YQZ5U,09/09/10,08/09/11,Female,51,09/09/10,2,,,Ford,Victoria Island,Lagos,Car Classic,1
ID_N60Y7FV,26/11/10,24/02/11,Male,35,26/11/10,1,,,,Alimosho,Lagos,Car Plus,0
ID_N61W15V,26/08/10,25/08/11,NO GENDER,20,26/08/10,3,Saloon,,Hyundai,GBAGADA,Benue,Car Classic,0
ID_N62KHSO,04/11/10,03/11/11,Female,34,04/11/10,1,,,,,,Car Classic,0
ID_N675L8R,02/05/10,01/05/11,Male,37,02/05/10,2,Saloon,Black,TOYOTA,Epe,Lagos,Car Classic,0
ID_N6A81T3,21/05/10,20/05/11,Male,37,21/05/10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_N6CQDE2,23/12/10,22/12/11,Female,64,23/12/10,3,JEEP,Gold,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_N6LBMRC,12/08/10,05/03/11,Female,36,12/08/10,1,,,,,,Car Classic,0
